date,symbol,rank,max_run_gain_pct,gaprun_count
2025-01-02,ICG,1,21.69,12
2025-01-02,AEI,2,21.57,9
2025-01-02,SPCB,3,21.05,15
2025-01-02,AMBO,4,18.19,1
2025-01-02,CRIS,5,13.56,4
2025-01-02,AMPX.WS,6,13.3,2
2025-01-02,GRRR,7,10.96,3
2025-01-02,ARBB,8,10.9,3
2025-01-02,ALUR,9,10.0,5
2025-01-02,AEMD,10,8.78,5
2025-01-02,ABTS,11,7.6,2
2025-01-02,LAES,12,7.43,4
2025-01-02,ASPI,13,7.28,4
2025-01-02,ATAI,14,6.57,2
2025-01-02,AMPX,15,6.56,2
2025-01-03,CRNC,1,12.3,13
2025-01-03,SPCB,2,10.75,4
2025-01-03,ONDS,3,5.54,1
2025-01-06,BOXL,1,40.7,29
2025-01-06,SPPL,2,26.24,7
2025-01-06,RVSN,3,23.73,6
2025-01-06,WATT,4,23.27,12
2025-01-06,CLRO,5,21.74,7
2025-01-06,INAB,6,20.36,4
2025-01-06,LTRN,7,19.33,4
2025-01-06,NUAI,8,18.42,4
2025-01-06,DFNS,9,17.11,8
2025-01-06,EDBL,10,16.61,4
2025-01-06,STEM,11,16.17,15
2025-01-06,NN,12,15.93,5
2025-01-06,ARBB,13,15.87,5
2025-01-06,NUAIW,14,15.38,1
2025-01-06,AIMD,15,15.28,7
2025-01-07,LIDR,1,43.67,16
2025-01-07,HOTH,2,39.11,26
2025-01-07,YSXT,3,20.0,10
2025-01-07,MBAI,4,19.4,6
2025-01-07,MYSE,5,18.43,12
2025-01-07,XTIA,6,17.93,16
2025-01-07,RIME,7,17.33,14
2025-01-07,DRTSW,8,16.98,3
2025-01-07,WHLR,9,14.61,7
2025-01-07,ARBE,10,13.3,5
2025-01-07,DNLI,11,13.24,11
2025-01-07,SUIG,12,12.92,5
2025-01-07,PSNYW,13,12.82,1
2025-01-07,CRMLW,14,12.72,1
2025-01-07,DRIO,15,12.49,4
2025-01-08,GURE,1,41.18,11
2025-01-08,LRHC,2,28.05,10
2025-01-08,CURR,3,26.92,33
2025-01-08,LAES,4,18.13,12
2025-01-08,SANA,5,17.95,12
2025-01-08,RVSN,6,16.89,6
2025-01-08,RIME,7,16.07,5
2025-01-08,MDCXW,8,15.38,1
2025-01-08,ATOM,9,14.9,3
2025-01-08,SUIG,10,14.86,6
2025-01-08,RGTIW,11,14.63,16
2025-01-08,RR,12,14.39,4
2025-01-08,JSPR,13,14.08,8
2025-01-08,OMEX,14,14.04,3
2025-01-08,BOXL,15,13.79,6
2025-01-10,GLXG,1,42.13,15
2025-01-10,VRME,2,33.86,13
2025-01-10,AIMD,3,29.77,11
2025-01-10,MYSE,4,24.38,19
2025-01-10,HOTH,5,22.54,9
2025-01-10,VMAR,6,20.97,17
2025-01-10,GRNQ,7,20.24,4
2025-01-10,XTIA,8,17.95,13
2025-01-10,HURA,9,15.83,7
2025-01-10,MVST,10,15.45,9
2025-01-10,RGTIW,11,14.37,8
2025-01-10,LAES,12,13.16,5
2025-01-10,RR,13,12.92,9
2025-01-10,ZBAI,14,12.84,4
2025-01-10,STEX,15,12.21,2
2025-01-13,PHIO,1,33.54,23
2025-01-13,LITM,2,31.05,20
2025-01-13,CRMLW,3,29.43,2
2025-01-13,ATPC,4,23.96,9
2025-01-13,PDYN,5,20.35,6
2025-01-13,CMTL,6,20.0,6
2025-01-13,GRNQ,7,17.85,9
2025-01-13,DRCT,8,17.36,13
2025-01-13,STIM,9,16.94,10
2025-01-13,AIRS,10,15.31,6
2025-01-13,GCTK,11,15.09,13
2025-01-13,NUAIW,12,14.21,1
2025-01-13,MSW,13,13.68,4
2025-01-13,NCNA,14,13.06,2
2025-01-13,ESGL,15,13.04,7
2025-01-14,MGIH,1,46.67,6
2025-01-14,NNBR,2,24.46,12
2025-01-14,ALUR,3,22.33,3
2025-01-14,AMPX.WS,4,19.89,2
2025-01-14,TDUP,5,18.14,6
2025-01-14,XXII,6,17.64,9
2025-01-14,RPID,7,16.53,3
2025-01-14,FATE,8,16.11,7
2025-01-14,INTS,9,14.28,1
2025-01-14,CPIX,10,14.04,1
2025-01-14,AIMD,11,13.98,6
2025-01-14,PHIO,12,13.79,3
2025-01-14,RGTIW,13,13.26,10
2025-01-14,FGL,14,12.91,4
2025-01-14,ARQQ,15,12.24,4
2025-01-15,GCTK,1,17.32,7
2025-01-15,JXG,2,16.11,6
2025-01-15,WNW,3,14.95,12
2025-01-15,XXII,4,14.89,9
2025-01-15,VMAR,5,14.57,5
2025-01-15,TOI,6,13.15,4
2025-01-15,FEED,7,12.7,3
2025-01-15,BDMD,8,12.1,1
2025-01-15,FAMI,9,11.65,8
2025-01-15,CTKB,10,11.15,6
2025-01-15,ZBAI,11,10.87,5
2025-01-15,SES,12,10.68,6
2025-01-15,MASS,13,10.29,4
2025-01-15,ACON,14,10.2,11
2025-01-15,DFNS,15,10.2,4
2025-01-16,NEOVW,1,32.03,2
2025-01-16,BMRA,2,20.08,11
2025-01-16,MYSE,3,17.57,18
2025-01-16,AEON,4,16.96,20
2025-01-16,FSI,5,16.92,17
2025-01-16,GORO,6,14.71,5
2025-01-16,KULR,7,13.86,5
2025-01-16,WHLR,8,12.74,3
2025-01-16,ORKT,9,12.04,2
2025-01-16,SES,10,11.7,5
2025-01-16,ONEG,11,11.61,1
2025-01-16,ATRA,12,11.34,5
2025-01-16,VRME,13,11.16,4
2025-01-16,BZAI,14,11.11,3
2025-01-16,QUBT,15,10.79,4
2025-01-17,CRMLW,1,62.14,3
2025-01-17,XCUR,2,19.94,3
2025-01-17,TOI,3,18.89,8
2025-01-17,BDMD,4,17.11,9
2025-01-17,ZEO,5,16.04,6
2025-01-17,GSIT,6,15.75,16
2025-01-17,ZBAI,7,14.77,8
2025-01-17,DFNS,8,12.09,7
2025-01-17,ABVE,9,11.4,3
2025-01-17,BZAI,10,10.99,7
2025-01-17,GCTK,11,10.6,5
2025-01-17,XCH,12,10.17,6
2025-01-17,NBP,13,10.0,1
2025-01-17,PMAX,14,9.98,4
2025-01-17,ARQQ,15,9.48,6
2025-01-21,MDCXW,1,67.43,2
2025-01-21,HSDT,2,28.87,6
2025-01-21,ASST,3,24.06,14
2025-01-21,DOGZ,4,17.58,10
2025-01-21,SIDU,5,14.72,7
2025-01-21,RGTI,6,14.6,3
2025-01-21,LEDS,7,14.48,5
2025-01-21,GCTK,8,14.34,6
2025-01-21,VIRC,9,14.0,4
2025-01-21,RGTIW,10,13.23,9
2025-01-21,VATE,11,12.79,4
2025-01-21,DWTX,12,11.91,7
2025-01-21,BOLT,13,11.85,1
2025-01-21,SST,14,11.11,3
2025-01-21,BQ,15,11.07,3
2025-01-22,DDC,1,28.03,1
2025-01-22,BLBX,2,23.81,15
2025-01-22,AGPU,3,17.07,10
2025-01-22,NTRB,4,17.01,4
2025-01-22,LITM,5,16.38,12
2025-01-22,MYSE,6,15.3,7
2025-01-22,HYFT,7,15.18,16
2025-01-22,ASST,8,15.0,5
2025-01-22,WLACW,9,14.88,1
2025-01-22,PL.WS,10,14.41,1
2025-01-22,NTRBW,11,13.38,5
2025-01-22,RR,12,13.08,3
2025-01-22,SST,13,12.48,5
2025-01-22,GNLX,14,12.31,2
2025-01-22,LGHL,15,11.8,2
2025-01-23,DWTX,1,33.5,22
2025-01-23,SES,2,14.26,11
2025-01-23,BDMD,3,12.56,6
2025-01-23,VNCE,4,11.94,12
2025-01-23,SPHL,5,11.16,1
2025-01-23,LITM,6,10.79,4
2025-01-23,RECT,7,10.71,1
2025-01-23,PSNYW,8,10.61,1
2025-01-23,XCUR,9,10.23,4
2025-01-23,PGEN,10,10.17,8
2025-01-23,QUBT,11,10.07,5
2025-01-23,QBTS,12,10.02,5
2025-01-23,BTCT,13,9.97,4
2025-01-23,JYD,14,9.66,1
2025-01-23,JWEL,15,9.61,4
2025-01-24,NVNI,1,28.09,21
2025-01-24,RNAZ,2,26.07,18
2025-01-24,NEUP,3,24.36,10
2025-01-24,PCLA,4,19.67,5
2025-01-24,ASST,5,17.88,4
2025-01-24,EVAX,6,16.02,15
2025-01-24,HYPD,7,15.0,3
2025-01-24,JZXN,8,14.42,3
2025-01-24,ELAB,9,14.34,5
2025-01-24,ACON,10,13.64,10
2025-01-24,ABVE,11,13.45,2
2025-01-24,ALUR,12,12.59,11
2025-01-24,BLBX,13,12.5,1
2025-01-24,FEED,14,12.0,1
2025-01-24,PL.WS,15,11.67,2
2025-01-27,HWH,1,33.04,30
2025-01-27,SHMDW,2,30.68,1
2025-01-27,YIBO,3,27.42,14
2025-01-27,DWTX,4,23.94,15
2025-01-27,JL,5,19.9,4
2025-01-27,AIMD,6,18.52,2
2025-01-27,FMST,7,18.07,6
2025-01-27,EVAX,8,17.31,8
2025-01-27,DOGZ,9,16.72,4
2025-01-27,NVNI,10,16.7,10
2025-01-27,VERU,11,16.11,6
2025-01-27,JG,12,15.46,9
2025-01-27,RPID,13,14.04,2
2025-01-27,ONEG,14,13.99,4
2025-01-27,NUAIW,15,13.55,2
2025-01-28,IRS.WS,1,35.29,1
2025-01-28,SNTG,2,28.31,9
2025-01-28,BLBX,3,22.59,12
2025-01-28,SLXN,4,18.57,18
2025-01-28,RNAZ,5,17.85,14
2025-01-28,JL,6,17.09,15
2025-01-28,MAAS,7,11.2,1
2025-01-28,MCHB,8,10.72,3
2025-01-28,NVNI,9,10.63,4
2025-01-28,JWEL,10,10.51,2
2025-01-28,BMRA,11,10.5,4
2025-01-28,CDIO,12,10.34,2
2025-01-28,YHGJ,13,10.3,3
2025-01-28,REVB,14,10.09,2
2025-01-28,ENGN,15,10.0,1
2025-01-29,KRKR,1,20.89,17
2025-01-29,ZNTL,2,20.34,5
2025-01-29,SLXN,3,20.24,11
2025-01-29,NWTG,4,16.77,17
2025-01-29,NVNI,5,15.79,6
2025-01-29,RNTX,6,15.38,8
2025-01-29,SABS,7,15.22,11
2025-01-29,SXTP,8,13.68,9
2025-01-29,BNZI,9,13.64,6
2025-01-29,ZKIN,10,12.85,6
2025-01-29,GITS,11,12.55,2
2025-01-29,OKYO,12,12.3,7
2025-01-29,RNAZ,13,12.01,8
2025-01-29,JZXN,14,11.58,5
2025-01-29,OPTXW,15,10.89,1
2025-01-30,FOXX,1,42.6,15
2025-01-30,NUWE,2,16.21,10
2025-01-30,OKYO,3,15.86,1
2025-01-30,ABVE,4,13.72,2
2025-01-30,KZIA,5,13.62,7
2025-01-30,ACON,6,13.54,14
2025-01-30,SKBL,7,13.46,8
2025-01-30,DWTX,8,12.8,3
2025-01-30,NWTG,9,12.04,10
2025-01-30,ONEW,10,11.67,2
2025-01-30,ARBK,11,10.76,9
2025-01-30,REVB,12,10.06,2
2025-01-30,YIBO,13,10.05,5
2025-01-30,KRKR,14,9.8,1
2025-01-30,MTEN,15,9.57,2
2025-01-31,VSA,1,30.36,28
2025-01-31,WLDSW,2,22.73,1
2025-01-31,REBN,3,20.96,14
2025-01-31,JL,4,20.29,6
2025-01-31,CYCN,5,17.84,11
2025-01-31,DOMH,6,15.88,12
2025-01-31,ABVE,7,14.58,2
2025-01-31,WNW,8,12.24,2
2025-01-31,NEOVW,9,12.18,1
2025-01-31,ACON,10,12.04,11
2025-01-31,HYPR,11,10.5,1
2025-01-31,LGHL,12,10.45,2
2025-01-31,JZXN,13,10.35,2
2025-01-31,NCEL,14,9.67,1
2025-01-31,TOI,15,9.46,7
2025-02-03,ZBAI,1,37.06,15
2025-02-03,TNXP,2,36.31,11
2025-02-03,ICU,3,24.74,9
2025-02-03,NWTG,4,23.12,11
2025-02-03,IVVD,5,22.91,25
2025-02-03,REBN,6,20.98,9
2025-02-03,SUUN,7,17.25,3
2025-02-03,FMST,8,16.19,2
2025-02-03,JG,9,16.14,8
2025-02-03,INKT,10,15.81,1
2025-02-03,FCUV,11,14.56,3
2025-02-03,GCTK,12,14.07,4
2025-02-03,ORIO,13,13.47,1
2025-02-03,LGO,14,13.37,6
2025-02-03,VSA,15,13.26,6
2025-02-04,EMPD,1,18.31,12
2025-02-04,QNTM,2,10.96,3
2025-02-04,ACON,3,9.16,1
2025-02-04,EVAX,4,8.79,3
2025-02-04,XGN,5,5.56,2
2025-02-05,BULLW,1,24.0,1
2025-02-05,MDCXW,2,23.33,1
2025-02-05,TNXP,3,21.06,10
2025-02-05,NVCT,4,19.45,5
2025-02-05,RNAZ,5,19.26,20
2025-02-05,ASST,6,16.69,13
2025-02-05,CPIX,7,13.91,10
2025-02-05,SLXN,8,12.61,9
2025-02-05,KRKR,9,12.01,4
2025-02-05,MBAI,10,12.01,4
2025-02-05,ACB,11,11.74,6
2025-02-05,EYPT,12,11.63,7
2025-02-05,UGRO,13,11.59,5
2025-02-05,BTCT,14,10.3,1
2025-02-05,INAB,15,10.0,3
2025-02-06,SEGG,1,26.25,24
2025-02-06,FOXX,2,21.18,2
2025-02-06,FEAM,3,20.56,4
2025-02-06,YSXT,4,20.33,2
2025-02-06,FBYD,5,20.13,5
2025-02-06,SBET,6,20.03,4
2025-02-06,CJMB,7,18.69,9
2025-02-06,QNTM,8,17.11,7
2025-02-06,RNAZ,9,17.1,7
2025-02-06,CRML,10,12.95,3
2025-02-06,APPS,11,12.5,13
2025-02-06,LFVN,12,12.34,4
2025-02-06,UGRO,13,11.51,10
2025-02-06,IVVD,14,11.43,7
2025-02-06,NIOBW,15,11.2,1
2025-02-07,UPC,1,26.78,7
2025-02-07,SBET,2,22.51,1
2025-02-07,DC.WS,3,21.79,3
2025-02-07,PMAX,4,21.69,16
2025-02-07,STEX,5,17.63,2
2025-02-07,CRNC,6,15.96,4
2025-02-07,NTRB,7,15.95,6
2025-02-07,TNXP,8,14.35,5
2025-02-07,CJMB,9,12.87,9
2025-02-07,FARM,10,12.44,4
2025-02-07,ABVE,11,12.34,4
2025-02-07,AIFU,12,12.09,7
2025-02-07,EAF,13,11.41,3
2025-02-07,ASST,14,11.02,6
2025-02-07,CYN,15,11.01,6
2025-02-10,BNAI,1,27.28,18
2025-02-10,CYN,2,20.05,22
2025-02-10,MNTS,3,18.17,9
2025-02-10,NVNI,4,17.81,6
2025-02-10,IVVD,5,17.0,7
2025-02-10,DOMH,6,14.66,11
2025-02-10,JG,7,14.45,11
2025-02-10,ATAI,8,12.91,6
2025-02-10,AIOT,9,12.84,2
2025-02-10,BALY,10,12.7,5
2025-02-10,GRCE,11,12.05,2
2025-02-10,SXTP,12,12.02,1
2025-02-10,NCEL,13,11.1,8
2025-02-10,INTS,14,11.06,1
2025-02-10,SKBL,15,11.0,5
2025-02-11,MDCXW,1,40.62,1
2025-02-11,FLYE,2,32.12,14
2025-02-11,FBGL,3,29.94,7
2025-02-11,CYN,4,17.22,9
2025-02-11,RILYL,5,14.87,2
2025-02-11,CJMB,6,14.24,4
2025-02-11,BCDA,7,13.01,1
2025-02-11,INAB,8,12.92,12
2025-02-11,WNW,9,12.3,1
2025-02-11,XAIR,10,11.5,5
2025-02-11,SKBL,11,10.91,2
2025-02-11,PCLA,12,10.8,1
2025-02-11,SXTP,13,10.43,1
2025-02-11,LNZA,14,10.41,5
2025-02-11,MSW,15,10.14,2
2025-02-12,MNDR,1,22.92,10
2025-02-12,ENGNW,2,19.18,1
2025-02-12,NWTG,3,16.72,13
2025-02-12,SMWB,4,14.89,7
2025-02-12,MSW,5,13.26,5
2025-02-12,GRRR,6,12.85,4
2025-02-12,BNAI,7,12.48,4
2025-02-12,ABTS,8,12.47,1
2025-02-12,ATOM,9,12.09,2
2025-02-12,SPIR,10,11.97,4
2025-02-12,LGCB,11,11.97,3
2025-02-12,LRHC,12,11.79,5
2025-02-12,SMCL,13,11.41,5
2025-02-12,VIOT,14,11.11,3
2025-02-12,SMCX,15,10.87,6
2025-02-13,MBRX,1,39.88,17
2025-02-13,LITM,2,23.76,10
2025-02-13,AMPX.WS,3,20.23,1
2025-02-13,MSW,4,19.91,6
2025-02-13,CRSR,5,17.38,10
2025-02-13,MDCX,6,16.66,5
2025-02-13,CYN,7,14.67,3
2025-02-13,MTW,8,14.47,7
2025-02-13,BZAI,9,14.16,5
2025-02-13,WLDSW,10,13.77,1
2025-02-13,AISP,11,12.74,3
2025-02-13,AGH,12,11.42,8
2025-02-13,PGY,13,11.17,5
2025-02-13,EXOZ,14,11.11,1
2025-02-13,MKZR,15,10.86,7
2025-02-14,FEED,1,33.42,7
2025-02-14,MBRX,2,28.03,13
2025-02-14,TRON,3,22.67,13
2025-02-14,NWTG,4,19.72,12
2025-02-14,PACB,5,15.57,5
2025-02-14,CNSP,6,15.03,7
2025-02-14,LRE,7,14.29,2
2025-02-14,QCLS,8,13.56,5
2025-02-14,WRD,9,13.1,10
2025-02-14,VLN,10,12.83,5
2025-02-14,EMPD,11,12.35,2
2025-02-14,FLYX,12,12.33,4
2025-02-14,NUS,13,12.11,2
2025-02-14,SEGG,14,12.07,4
2025-02-14,UMAC,15,11.66,1
2025-02-18,ABVC,1,51.54,8
2025-02-18,DFSC,2,34.7,16
2025-02-18,EDBL,3,24.36,12
2025-02-18,ALLO,4,18.73,16
2025-02-18,HAO,5,18.61,1
2025-02-18,BOXL,6,17.94,1
2025-02-18,TRON,7,17.26,11
2025-02-18,MDCXW,8,16.81,1
2025-02-18,PULM,9,15.44,5
2025-02-18,MPAA,10,15.03,6
2025-02-18,PRFX,11,14.15,4
2025-02-18,MOBBW,12,12.79,3
2025-02-18,CYCU,13,11.85,2
2025-02-18,REBN,14,11.48,6
2025-02-18,PACB,15,11.42,6
2025-02-19,ALLO,1,32.6,4
2025-02-19,SINT,2,27.35,2
2025-02-19,EDIT,3,18.81,2
2025-02-19,MBRX,4,18.67,9
2025-02-19,HUHU,5,17.85,6
2025-02-19,CURR,6,14.35,7
2025-02-19,SBLX,7,14.25,8
2025-02-19,LICN,8,13.29,4
2025-02-19,TUYA,9,12.66,5
2025-02-19,HIND,10,11.55,15
2025-02-19,BLNE,11,10.73,4
2025-02-19,NAAS,12,10.14,2
2025-02-19,TWG,13,10.01,1
2025-02-19,FLD,14,9.63,3
2025-02-19,MSW,15,9.34,5
2025-02-20,WOK,1,27.24,9
2025-02-20,NEOVW,2,23.13,1
2025-02-20,XOS,3,17.1,17
2025-02-20,MNDR,4,16.98,15
2025-02-20,GRI,5,15.19,1
2025-02-20,STEX,6,14.8,5
2025-02-20,DRTSW,7,14.08,2
2025-02-20,STXS,8,12.5,1
2025-02-20,AGH,9,12.02,3
2025-02-20,GDHG,10,11.9,2
2025-02-20,LUNG,11,11.45,3
2025-02-20,SMCX,12,10.8,8
2025-02-20,SEGG,13,10.73,6
2025-02-20,CADL,14,10.66,6
2025-02-20,AURE,15,10.61,3
2025-02-21,DC.WS,1,25.0,1
2025-02-21,UPC,2,18.82,16
2025-02-21,TXMD,3,18.58,7
2025-02-21,CYN,4,17.22,5
2025-02-21,MOBBW,5,15.0,4
2025-02-21,GDEV,6,14.55,5
2025-02-21,KPLT,7,13.07,1
2025-02-21,SINT,8,12.5,4
2025-02-21,HIMS,9,11.76,4
2025-02-21,MATH,10,11.11,1
2025-02-21,CNSP,11,9.85,4
2025-02-21,EXOZ,12,9.82,1
2025-02-21,LICN,13,9.76,3
2025-02-21,REBN,14,9.36,5
2025-02-21,ESLA,15,9.2,5
2025-02-24,GSUN,1,61.87,15
2025-02-24,ATPC,2,22.93,21
2025-02-24,PEPG,3,21.42,14
2025-02-24,MBAI,4,20.56,5
2025-02-24,HWH,5,19.87,4
2025-02-24,NVNI,6,16.82,15
2025-02-24,HCTI,7,16.7,1
2025-02-24,TLX,8,14.47,5
2025-02-24,WNW,9,14.33,11
2025-02-24,NWTG,10,14.29,4
2025-02-24,AVTX,11,13.43,10
2025-02-24,GDEV,12,12.26,1
2025-02-24,SMCL,13,12.21,4
2025-02-24,SMCX,14,12.13,5
2025-02-24,MNDR,15,11.44,2
2025-02-25,WAFU,1,37.56,16
2025-02-25,TLSIW,2,29.35,2
2025-02-25,ADIL,3,22.91,6
2025-02-25,SLXN,4,20.26,21
2025-02-25,WLDSW,5,19.54,1
2025-02-25,SLMT,6,18.27,13
2025-02-25,AMBO,7,18.08,10
2025-02-25,SXTC,8,16.62,7
2025-02-25,STEX,9,16.4,4
2025-02-25,VIVS,10,15.98,13
2025-02-25,MSW,11,15.82,4
2025-02-25,CRMLW,12,15.26,1
2025-02-25,EEIQ,13,15.03,5
2025-02-25,NTRBW,14,14.94,1
2025-02-25,EFOI,15,14.3,2
2025-02-26,ENVB,1,28.14,12
2025-02-26,HWH,2,21.72,10
2025-02-26,DTCX,3,21.52,3
2025-02-26,DDC,4,18.81,3
2025-02-26,HTCO,5,17.96,1
2025-02-26,YSXT,6,17.89,2
2025-02-26,MLEC,7,14.84,3
2025-02-26,HUIZ,8,14.61,2
2025-02-26,PESI,9,14.17,1
2025-02-26,HCTI,10,13.89,6
2025-02-26,TOI,11,13.68,2
2025-02-26,GCTK,12,13.67,7
2025-02-26,ASBP,13,13.59,3
2025-02-26,PRCH,14,13.4,6
2025-02-26,HYFT,15,12.98,1
2025-02-27,ESGL,1,34.1,15
2025-02-27,AMST,2,25.39,14
2025-02-27,WAFU,3,20.48,3
2025-02-27,ULY,4,18.01,8
2025-02-27,GOTU,5,15.85,2
2025-02-27,LZMH,6,15.8,3
2025-02-27,MOBBW,7,15.66,2
2025-02-27,DRTSW,8,15.31,1
2025-02-27,QNRX,9,14.91,14
2025-02-27,ENGNW,10,14.2,3
2025-02-27,HCTI,11,13.56,3
2025-02-27,HWH,12,13.21,4
2025-02-27,XWIN,13,12.68,2
2025-02-27,LVLU,14,12.53,1
2025-02-27,SRI,15,12.12,3
2025-02-28,NVNI,1,45.88,20
2025-02-28,ORGO,2,27.27,14
2025-02-28,ENVB,3,19.35,5
2025-02-28,NVNO,4,18.63,2
2025-02-28,ICON,5,18.18,3
2025-02-28,SHMDW,6,16.72,1
2025-02-28,ESGL,7,16.03,11
2025-02-28,RPID,8,14.4,6
2025-02-28,BTAI,9,14.0,14
2025-02-28,ACHR,10,13.88,5
2025-02-28,ARBB,11,13.13,8
2025-02-28,GDOT,12,12.18,5
2025-02-28,VIVS,13,12.17,4
2025-02-28,IBRX,14,11.86,3
2025-02-28,PMAX,15,11.74,10
2025-03-03,BTAI,1,38.75,22
2025-03-03,GRDX,2,33.1,10
2025-03-03,FTFT,3,26.39,11
2025-03-03,ONEG,4,20.37,2
2025-03-03,PLRX,5,17.37,7
2025-03-03,BTOG,6,15.68,16
2025-03-03,NCEW,7,15.24,2
2025-03-03,LXRX,8,14.95,7
2025-03-03,PCLA,9,14.85,5
2025-03-03,IBG,10,14.71,2
2025-03-03,NUAIW,11,14.12,1
2025-03-03,BGMSP,12,13.82,2
2025-03-03,FTRE,13,12.59,3
2025-03-03,BTBD,14,12.5,1
2025-03-03,TROO,15,11.39,1
2025-03-04,RDGT,1,36.48,20
2025-03-04,FRGT,2,22.58,14
2025-03-04,WHLR,3,21.08,14
2025-03-04,NTRBW,4,19.83,1
2025-03-04,LNKS,5,18.85,2
2025-03-04,ONEG,6,18.75,1
2025-03-04,XBP,7,18.18,8
2025-03-04,WLDSW,8,16.67,1
2025-03-04,CYCU,9,15.93,7
2025-03-04,CMBM,10,15.93,2
2025-03-04,BGMSP,11,15.91,6
2025-03-04,ABVE,12,15.87,4
2025-03-04,NUAI,13,15.33,4
2025-03-04,SLNHP,14,15.08,2
2025-03-04,NVNI,15,13.85,3
2025-03-05,GV,1,23.4,11
2025-03-05,NWTG,2,19.29,11
2025-03-05,SLXN,3,18.49,3
2025-03-05,AIMD,4,17.64,3
2025-03-05,RADX,5,16.53,3
2025-03-05,GANX,6,15.94,2
2025-03-05,ACON,7,13.48,9
2025-03-05,ATPC,8,13.4,2
2025-03-05,SMRT,9,12.84,3
2025-03-05,NTRBW,10,12.07,1
2025-03-05,DFNS,11,11.92,2
2025-03-05,ARBB,12,11.67,6
2025-03-05,NAGE,13,11.18,2
2025-03-05,LNSR,14,11.17,5
2025-03-05,JZXN,15,10.85,1
2025-03-06,AEON,1,20.45,20
2025-03-06,AGMH,2,15.72,15
2025-03-06,TNXP,3,14.41,11
2025-03-06,SCLX,4,13.28,3
2025-03-06,SNBR,5,12.87,7
2025-03-06,ACON,6,12.84,15
2025-03-06,BKSY,7,12.36,1
2025-03-06,SINT,8,12.28,3
2025-03-06,MDCX,9,12.18,4
2025-03-06,GORO,10,11.81,11
2025-03-06,NWGL,11,11.5,5
2025-03-06,IDAI,12,11.39,1
2025-03-06,FLD,13,10.96,11
2025-03-06,SNYR,14,10.88,1
2025-03-06,AIMD,15,10.67,1
2025-03-07,GV,1,21.75,20
2025-03-07,AEON,2,20.83,5
2025-03-07,LODE,3,17.8,1
2025-03-07,WHLR,4,16.35,11
2025-03-07,LUNR,5,16.25,6
2025-03-07,DWTX,6,15.79,17
2025-03-07,AMBO,7,15.66,3
2025-03-07,SPRU,8,15.35,3
2025-03-07,APYX,9,14.17,1
2025-03-07,PSIG,10,13.87,4
2025-03-07,PL.WS,11,13.28,5
2025-03-07,UPC,12,12.54,7
2025-03-07,BYAH,13,12.32,3
2025-03-07,BTOG,14,12.14,14
2025-03-07,ARBB,15,11.44,5
2025-03-10,SNOA,1,20.96,14
2025-03-10,ABTS,2,19.69,3
2025-03-10,DWTX,3,18.22,7
2025-03-10,SBET,4,17.29,1
2025-03-10,MNDR,5,15.49,5
2025-03-10,STSS,6,15.24,18
2025-03-10,AEON,7,14.51,14
2025-03-10,CCLD,8,13.25,3
2025-03-10,NPWR,9,12.55,11
2025-03-10,ARBB,10,12.09,4
2025-03-10,LGCL,11,11.94,1
2025-03-10,BDRX,12,11.89,5
2025-03-10,YIBO,13,11.72,1
2025-03-10,SLND,14,11.29,3
2025-03-10,BTOG,15,11.21,7
2025-03-11,SABS,1,18.68,8
2025-03-11,LANV,2,17.5,2
2025-03-11,BTOG,3,16.88,7
2025-03-11,RAY,4,16.46,18
2025-03-11,PRLD,5,13.64,2
2025-03-11,EWCZ,6,12.78,3
2025-03-11,CURR,7,11.99,6
2025-03-11,TROO,8,11.98,1
2025-03-11,ESLA,9,11.76,1
2025-03-11,HTCO,10,11.49,3
2025-03-11,LZMH,11,11.32,3
2025-03-11,MIGI,12,11.09,1
2025-03-11,PLUT,13,10.78,2
2025-03-11,METC,14,10.6,5
2025-03-11,DWTX,15,10.38,10
2025-03-12,WLDSW,1,39.6,4
2025-03-12,RDIB,2,23.36,3
2025-03-12,YJ,3,21.69,2
2025-03-12,OPRX,4,21.16,9
2025-03-12,CRVO,5,20.83,27
2025-03-12,STI,6,18.14,13
2025-03-12,MAAS,7,17.62,3
2025-03-12,HTCO,8,16.17,6
2025-03-12,MCRP,9,13.75,2
2025-03-12,NWTG,10,12.41,5
2025-03-12,DWTX,11,10.9,5
2025-03-12,SUNE,12,10.81,3
2025-03-12,SPHL,13,10.61,8
2025-03-12,LFMD,14,10.6,4
2025-03-12,LZMH,15,10.49,8
2025-03-13,BON,1,36.36,20
2025-03-13,STSS,2,18.29,12
2025-03-13,SSP,3,17.46,7
2025-03-13,FOSL,4,15.2,8
2025-03-13,CBUS,5,14.71,7
2025-03-13,SRTA,6,14.37,6
2025-03-13,HCTI,7,14.19,4
2025-03-13,OPRX,8,13.27,4
2025-03-13,RECT,9,12.63,2
2025-03-13,NN,10,12.59,2
2025-03-13,CREG,11,12.44,1
2025-03-13,BDMD,12,12.05,3
2025-03-13,BRLT,13,11.81,1
2025-03-13,IPDN,14,11.47,3
2025-03-13,BKHAR,15,11.05,1
2025-03-14,MCRP,1,22.55,10
2025-03-14,VUZI,2,21.23,4
2025-03-14,SUNE,3,20.18,19
2025-03-14,ACON,4,18.04,6
2025-03-14,BON,5,17.65,8
2025-03-14,FEED,6,16.18,6
2025-03-14,UFG,7,14.57,5
