symbol,event_time_et,event_time_utc,event_type,open,close,pct_move_1m,pct_move_3m,rel_vol_30d,prev_close,price_929,day_gain_pct_929plus,day_gain_pct_event,float_shares,float_lt_20m,pillar_day_gain_10pct,pillar_rel_vol_5x,pillar_score,news_has_catalyst,news_article_count,news_specific_count
NVNO,2025-10-10T10:33:00-04:00,2025-10-10T14:33:00+00:00,gap_3m_3pct,0.82,0.82,0.0,3.7318153067678717,0.6716007364966091,0.9174,0.88,-4.076738609112707,-10.616960976673207,660000,True,False,False,1,,,
ODYS,2025-10-10T10:33:00-04:00,2025-10-10T14:33:00+00:00,gap_3m_3pct,4.25,4.25,0.0,7.052896725440805,1.0612912013075457,4.3,4.1,-4.651162790697683,-1.1627906976744096,16360000,True,False,False,1,,,
ZEO,2025-10-10T10:33:00-04:00,2025-10-10T14:33:00+00:00,gap_3m_3pct,1.52,1.545,1.6447368421052655,3.3444816053511683,6.777629851640941,,1.41,,,,,False,True,1,,,
CLLS,2025-10-10T10:34:00-04:00,2025-10-10T14:34:00+00:00,gap_3m_3pct,4.2,4.2824,1.9619047619047647,3.6900726392251837,0.23521280942748035,4.17,4.25,1.918465227817756,2.695443645083939,72090000,False,False,False,0,,,
LGO,2025-10-10T10:34:00-04:00,2025-10-10T14:34:00+00:00,gap_3m_3pct,1.97,1.985,0.761421319796951,3.7745713090757027,8.012547455766693,1.85,1.85,0.0,7.297297297297289,85600000,False,False,True,1,,,
ODYS,2025-10-10T10:34:00-04:00,2025-10-10T14:34:00+00:00,gap_3m_3pct,4.25,4.4,3.529411764705892,10.828442608498534,0.5311616332994005,4.3,4.1,-4.651162790697683,2.3255813953488413,16360000,True,False,False,1,,,
WAVE,2025-10-10T10:34:00-04:00,2025-10-10T14:34:00+00:00,gap_3m_3pct,8.63,8.66,0.34762456546928444,4.9696969696969795,1.8760022586109542,8.28,8.4,1.449275362318847,4.589371980676349,5840000,True,False,False,1,,,
PMAX,2025-10-10T10:35:00-04:00,2025-10-10T14:35:00+00:00,gap_3m_3pct,2.65,2.67,0.7547169811320753,4.705882352941182,0.2010228737113402,2.84,2.75,-3.169014084507038,-5.98591549295775,2650000,True,False,False,1,,,
TC,2025-10-10T10:36:00-04:00,2025-10-10T14:36:00+00:00,gap_3m_3pct,15.2599,15.2599,0.0,3.981438578320473,0.19543040804918949,15.03,15.07,0.26613439787093185,1.5296074517631375,27070000,False,False,False,0,,,
YAAS,2025-10-10T10:36:00-04:00,2025-10-10T14:36:00+00:00,gap_3m_3pct,3.14,3.2,1.9108280254777066,3.2891126819663663,0.0014463186096147318,3.12,3.1,-0.6410256410256387,2.564102564102577,11270000,True,False,False,1,,,
MTEN,2025-10-10T10:37:00-04:00,2025-10-10T14:37:00+00:00,gap_3m_3pct,4.07,4.07,0.0,3.037974683544298,0.43008154636061613,4.375,4.24,-3.0857142857142805,-6.971428571428562,1210000,True,False,False,1,,,
NIOBW,2025-10-10T10:37:00-04:00,2025-10-10T14:37:00+00:00,gap_3m_3pct,4.25,4.32,1.6470588235294237,3.349282296650724,1.4369802103669813,3.71,4.0,7.816711590296488,16.442048517520224,,,False,False,0,,,
PSIG,2025-10-10T10:37:00-04:00,2025-10-10T14:37:00+00:00,gap_3m_3pct,0.3923,0.4046,3.135355595207767,3.135355595207767,,0.4401,0.435,-1.1588275391956393,-8.066348557146096,8620000,True,False,False,1,,,
AURE,2025-10-10T10:38:00-04:00,2025-10-10T14:38:00+00:00,gap_3m_3pct,1.2191,1.2497,2.5100483963579556,3.340775655337791,392.9585696604357,,1.4,,,,,False,True,1,,,
BQ,2025-10-10T10:38:00-04:00,2025-10-10T14:38:00+00:00,gap_3m_3pct,10.885,11.2394,3.255856683509406,6.836371932092544,0.05965626895315701,12.51,12.53,0.1598721023181371,-10.156674660271781,16100000,True,False,False,1,,,
PSIG,2025-10-10T10:38:00-04:00,2025-10-10T14:38:00+00:00,gap_3m_3pct,0.4189,0.4199,0.23872045834327782,4.271169605165137,1.174298375184638,0.4401,0.435,-1.1588275391956393,-4.58986593955919,8620000,True,False,False,1,,,
XCH,2025-10-10T10:38:00-04:00,2025-10-10T14:38:00+00:00,gap_3m_3pct,1.195,1.195,0.0,3.9130434782608914,,1.2,1.2166,1.3833333333333364,-0.4166666666666541,2378060000,False,False,False,0,,,
BGL,2025-10-10T10:40:00-04:00,2025-10-10T14:40:00+00:00,gap_3m_3pct,10.0993,10.0993,0.0,3.0540816326530384,0.2764995296409454,10.46,11.0375,5.52103250478011,-3.448374760994277,32920000,False,False,False,0,,,
CNTN,2025-10-10T10:40:00-04:00,2025-10-10T14:40:00+00:00,gap_3m_3pct,3.35,3.39,1.1940298507462588,3.771274641851363,0.4404536952976402,3.16,3.22,1.8987341772152,7.278481012658222,,,False,False,0,,,
SKBL,2025-10-10T10:40:00-04:00,2025-10-10T14:40:00+00:00,gap_3m_3pct,2.95,3.03,2.7118644067796405,3.0612244897959107,0.4157726062828014,2.78,2.7875,0.26978417266187993,8.992805755395693,11820000,True,False,False,1,,,
TROO,2025-10-10T10:42:00-04:00,2025-10-10T14:42:00+00:00,gap_3m_3pct,1.33,1.36,2.2556390977443552,3.8167938931297662,2.497748444442011,1.3,1.32,1.538461538461533,4.615384615384621,126560000,False,False,False,0,,,
GENVR,2025-10-10T10:43:00-04:00,2025-10-10T14:43:00+00:00,gap_3m_3pct,5.762,5.762,0.0,15.00768447735572,0.4522491349480969,5.81,5.63,-3.098106712564541,-0.8261617900172102,605660000,False,False,False,0,,,
PSIG,2025-10-10T10:43:00-04:00,2025-10-10T14:43:00+00:00,gap_3m_3pct,0.42,0.42,0.0,3.806228373702414,10.204646395626922,0.4401,0.435,-1.1588275391956393,-4.567143830947518,8620000,True,False,True,2,,,
RNAZ,2025-10-10T10:43:00-04:00,2025-10-10T14:43:00+00:00,gap_3m_3pct,15.23,15.23,0.0,4.314354011273913,0.012682075785478246,14.78,14.25,-3.5859269282814576,3.0446549391069055,920000,True,False,False,1,,,
YDDL,2025-10-10T10:43:00-04:00,2025-10-10T14:43:00+00:00,gap_3m_3pct,7.145,7.24,1.3296011196641144,3.5025017869907193,,5.42,8.21,51.47601476014763,33.57933579335794,54000000,False,True,False,1,,,
ABTS,2025-10-10T10:44:00-04:00,2025-10-10T14:44:00+00:00,gap_3m_3pct,8.79,8.965,1.9908987485779406,4.244186046511622,2.248163817904891,8.37,8.5,1.55316606929512,7.108721624850656,2370000,True,False,False,1,,,
MGRT,2025-10-10T10:44:00-04:00,2025-10-10T14:44:00+00:00,gap_3m_3pct,5.3399,5.3399,0.0,5.730125730125724,2.2343610764569597,5.86,5.54,-5.460750853242324,-8.87542662116041,13750000,True,False,False,1,,,
QNRX,2025-10-10T10:44:00-04:00,2025-10-10T14:44:00+00:00,gap_3m_3pct,38.0,41.8,9.999999999999986,61.45229818462725,550.9341640706127,8.16,12.1,48.28431372549018,412.25490196078425,56570000,False,True,True,2,,,
AEC,2025-10-10T10:45:00-04:00,2025-10-10T14:45:00+00:00,gap_3m_3pct,11.121,11.121,0.0,3.653648988722158,5.625365813255784,9.02,10.35,14.745011086474502,23.29268292682929,17290000,True,True,True,3,,,
RUBI,2025-10-10T10:45:00-04:00,2025-10-10T14:45:00+00:00,gap_3m_3pct,2.01,2.01,0.0,4.145077720207246,0.17021404679757549,1.98,2.05,3.535353535353525,1.5151515151515138,3980000,True,False,False,1,,,
CODI,2025-10-10T10:46:00-04:00,2025-10-10T14:46:00+00:00,gap_3m_3pct,7.75,7.91,2.0645161290322678,4.635165881792691,13.997873530147723,7.35,8.47,15.238095238095251,7.619047619047636,75240000,False,True,True,2,,,
YJ,2025-10-10T10:46:00-04:00,2025-10-10T14:46:00+00:00,gap_3m_3pct,2.135,2.11,-1.1709601873536313,3.4313725490195957,0.1678832116788321,2.25,2.17,-3.5555555555555562,-6.2222222222222285,492550000,False,False,False,0,,,
BQ,2025-10-10T10:47:00-04:00,2025-10-10T14:47:00+00:00,gap_3m_3pct,10.94,11.1462,1.8848263254113373,5.430330776288539,0.04142031816300291,12.51,12.53,0.1598721023181371,-10.901678657074331,16100000,True,False,False,1,,,
FLNT,2025-10-10T10:51:00-04:00,2025-10-10T14:51:00+00:00,gap_3m_3pct,2.44,2.44,0.0,4.721030042918439,1.012696787405606,2.34,2.3,-1.7094017094017144,4.2735042735042805,29640000,False,False,False,0,,,
RILYL,2025-10-10T10:51:00-04:00,2025-10-10T14:51:00+00:00,gap_3m_3pct,6.5,6.5,0.0,4.8387096774193505,,6.0048,6.2,3.2507327471356318,8.246735944577654,30600000,False,False,False,0,,,
DFSC,2025-10-10T10:52:00-04:00,2025-10-10T14:52:00+00:00,gap_3m_3pct,4.63,4.75,2.591792656587466,4.395604395604402,2.205573505654281,4.54,4.6,1.3215859030836885,4.625550660792954,1990000,True,False,False,1,,,
INTS,2025-10-10T10:52:00-04:00,2025-10-10T14:52:00+00:00,gap_3m_3pct,0.3159,0.323,2.2475466919911424,4.159948403740743,12.515572272279684,,0.3633,,,,,False,True,1,,,
AURE,2025-10-10T10:53:00-04:00,2025-10-10T14:53:00+00:00,gap_3m_3pct,1.2,1.2412,3.433333333333355,5.070684838736983,387.5391313284346,,1.4,,,,,False,True,1,,,
EDBL,2025-10-10T10:53:00-04:00,2025-10-10T14:53:00+00:00,gap_3m_3pct,2.205,2.205,0.0,3.0373831775700966,2.574339382362305,2.22,2.23,0.45045045045044585,-0.6756756756756799,590000,True,False,False,1,,,
EZGO,2025-10-10T10:53:00-04:00,2025-10-10T14:53:00+00:00,gap_3m_3pct,0.1868,0.1868,0.0,3.7201554691837835,0.075830646255662,0.1919,0.1837,-4.273058884835845,-2.6576341844710805,20880000,False,False,False,0,,,
MCRP,2025-10-10T10:53:00-04:00,2025-10-10T14:53:00+00:00,gap_3m_3pct,1.87,1.9711,5.406417112299455,5.406417112299455,0.6523740144849555,1.81,1.6988,-6.143646408839776,8.900552486187841,34890000,False,False,False,0,,,
MOGU,2025-10-10T10:53:00-04:00,2025-10-10T14:53:00+00:00,gap_3m_3pct,3.4,3.4,0.0,5.263157894736836,9.480233332004448e-05,3.42,3.42,0.0,-0.5847953216374324,2452090000,False,False,False,0,,,
CRMLW,2025-10-10T10:54:00-04:00,2025-10-10T14:54:00+00:00,gap_3m_3pct,7.3,7.32,0.273972602739736,3.9772727272727293,1.6034763006124426,6.37,7.68,20.5651491365777,14.913657770800626,,,True,False,1,,,
MCRP,2025-10-10T10:54:00-04:00,2025-10-10T14:54:00+00:00,gap_3m_3pct,1.9656,1.97,0.22385022385023046,4.78723404255319,0.8777896847361225,1.81,1.6988,-6.143646408839776,8.83977900552486,34890000,False,False,False,0,,,
NVA,2025-10-10T10:54:00-04:00,2025-10-10T14:54:00+00:00,gap_3m_3pct,24.43,24.75,1.3098649201801038,3.125,1.3395726640298566,22.11,23.7099,7.236092265943017,11.9402985074627,456150000,False,False,False,0,,,
BNAI,2025-10-10T10:55:00-04:00,2025-10-10T14:55:00+00:00,gap_3m_3pct,0.6571,0.6874,4.611170293714806,4.866514111365383,0.2475995279369757,0.5276,0.5469,3.658074298711167,30.288097043214577,5830000,True,False,False,1,,,
WLACW,2025-10-10T10:55:00-04:00,2025-10-10T14:55:00+00:00,gap_3m_3pct,4.6,4.6,0.0,3.3707865168539186,1.031693302208655,4.0,4.5,12.5,14.999999999999991,,,True,False,1,,,
FLX,2025-10-10T10:56:00-04:00,2025-10-10T14:56:00+00:00,gap_3m_3pct,3.485,3.485,0.0,3.4124629080118707,0.38431152617590403,3.57,3.7,3.6414565826330625,-2.3809523809523836,68470000,False,False,False,0,,,
MSW,2025-10-10T10:56:00-04:00,2025-10-10T14:56:00+00:00,gap_3m_3pct,2.48,2.53,2.0161290322580516,3.2653061224489743,0.22617143325891942,2.69,2.69,0.0,-5.947955390334581,12970000,True,False,False,1,,,
NUAIW,2025-10-10T10:56:00-04:00,2025-10-10T14:56:00+00:00,gap_3m_3pct,0.6286,0.65,3.4043907095131942,5.605199025182772,1.0680762970729902,0.55,0.63,14.545454545454529,18.181818181818166,,,True,False,1,,,
BNRG,2025-10-10T10:57:00-04:00,2025-10-10T14:57:00+00:00,gap_3m_3pct,1.87,1.9344,3.443850267379678,4.562162162162142,0.7174956633192965,1.69,1.69,0.0,14.46153846153846,720000,True,False,False,1,,,
FLX,2025-10-10T10:57:00-04:00,2025-10-10T14:57:00+00:00,gap_3m_3pct,3.53,3.53,0.0,4.592592592592593,0.4467995076165564,3.57,3.7,3.6414565826330625,-1.1204481792717047,68470000,False,False,False,0,,,
INTJ,2025-10-10T10:58:00-04:00,2025-10-10T14:58:00+00:00,gap_3m_3pct,0.4846,0.4936,1.8572018159306758,3.2852061100648644,0.26832123116939416,0.5,0.48,-4.0000000000000036,-1.2800000000000034,30750000,False,False,False,0,,,
PMAX,2025-10-10T10:59:00-04:00,2025-10-10T14:59:00+00:00,gap_3m_3pct,2.88,2.88,0.0,7.663551401869162,0.35532243915546946,2.84,2.75,-3.169014084507038,1.4084507042253502,2650000,True,False,False,1,,,
QBTZ,2025-10-10T10:59:00-04:00,2025-10-10T14:59:00+00:00,gap_3m_3pct,20.98,20.9366,-0.20686367969495745,3.9553128103277047,0.4899144023675584,19.8264,19.4001,-2.1501634184723506,5.599604567647165,,,False,False,0,,,
